"event","vol","dur","avg_int","max_int","start","end","delta","year","RI","peak_out","peak_baseline","vol_out","vol_baseline","sub_peak","sub_vol","peak_red","vol_red","city","soil","ratio","rain"
71,1.64,6,0.273333333333333,1.64,1999-08-16 11:00:00,1999-08-16 16:00:00,41,1999,NA,112.636978149414,112.012413024902,1104.30289304256,1132.78725876659,-0.0530250084890073,4.1961383470938,-0.557585635060702,2.51453796850096,"New_Orleans","low",0.1,"Dry"
77,0.63,13,0.0484615384615385,0.63,1999-09-02 01:00:00,1999-09-02 13:00:00,9,1999,NA,7.19882249832153,6.95366859436035,132.084894847125,145.303852471523,1.29829799661064,28.1182547610644,-3.52553333013324,9.09745846345599,"New_Orleans","low",0.1,"Dry"
78,0.21,3,0.07,0.21,1999-09-03 14:00:00,1999-09-03 16:00:00,25,1999,NA,2.76993823051453,4.95845699310303,55.7988294363022,69.3241865634918,26.0742302706667,43.0818587308614,44.1370927615713,19.510300513663,"New_Orleans","low",0.1,"Dry"
82,0.67,5,0.134,0.67,1999-09-08 14:00:00,1999-09-08 18:00:00,22,1999,NA,35.903980255127,35.2509002685547,395.690354377031,415.507368311286,-0.728717114692014,14.6299803817435,-1.85266186564557,4.7693531921697,"New_Orleans","low",0.1,"Dry"
83,0.85,2,0.425,0.85,1999-09-12 14:00:00,1999-09-12 15:00:00,92,1999,NA,96.3591537475586,98.3660202026367,423.347101300955,460.218573134392,-0.122140278623904,6.07389001588669,2.0402029592576,8.01173050933573,"New_Orleans","low",0.1,"Dry"
90,0.17,5,0.034,0.17,1999-10-07 11:00:00,1999-10-07 15:00:00,66,1999,NA,0.357325226068497,3.39466214179993,3.99907345877727,22.9117355745138,52.5434062929028,54.7898264858906,89.4739090035324,82.5457419156596,"New_Orleans","low",0.1,"Dry"
91,1.85,13,0.142307692307692,1.85,1999-10-08 00:00:00,1999-10-08 12:00:00,9,1999,NA,136.400390625,136.598937988281,1265.02793629654,1304.009066361,0.00160856738336553,2.93754368591831,0.145350590718563,2.98932968106171,"New_Orleans","low",0.1,"Dry"
92,1.53,14,0.109285714285714,1.53,1999-10-08 18:00:00,1999-10-09 07:00:00,6,1999,NA,97.6003875732422,96.6741638183594,1121.36784696579,1097.38702297211,-0.12796881491888,0.143627150049588,-0.95808819885227,-2.18526586260647,"New_Orleans","low",0.1,"Dry"
93,0.24,5,0.048,0.24,1999-10-09 14:00:00,1999-10-09 18:00:00,7,1999,NA,29.9051284790039,29.8705101013184,795.931344032288,792.685189008713,-0.172828854948272,2.0291885695699,-0.115894832622959,-0.409513772754388,"New_Orleans","low",0.1,"Dry"
94,0.83,8,0.10375,0.83,1999-10-10 03:00:00,1999-10-10 10:00:00,9,1999,NA,29.9051284790039,29.8705101013184,540.887543559074,540.254257202148,-0.172828854948272,1.09152074447442,-0.115894832622959,-0.117220058608257,"New_Orleans","low",0.1,"Dry"
97,0.57,17,0.0335294117647059,0.57,1999-10-30 21:00:00,1999-10-31 13:00:00,6,1999,NA,4.43581390380859,7.16404342651367,65.8781771292706,126.971547912806,19.4768147210072,42.6605472164348,38.0822583041313,48.1157958517522,"New_Orleans","low",0.1,"Dry"
105,1.19,9,0.132222222222222,1.19,1999-12-12 15:00:00,1999-12-12 23:00:00,72,1999,NA,100.453193664551,100.623779296875,583.390381361562,635.553965865918,0.0681084899428583,6.7100112102283,0.169528150817047,8.20757753171844,"New_Orleans","low",0.1,"Dry"
106,0.66,6,0.11,0.66,1999-12-18 09:00:00,1999-12-18 14:00:00,130,1999,NA,7.91073751449585,15.8227033615112,153.786503486335,188.341508240686,-3.86415127586662,26.4271923594024,50.0038815507422,18.34699375466,"New_Orleans","low",0.1,"Dry"
107,1.88,11,0.170909090909091,1.88,1999-12-20 17:00:00,1999-12-21 03:00:00,51,1999,NA,78.9846115112305,78.8657989501953,1306.4335385561,1348.11608958244,-0.0779896668581601,2.72112143758528,-0.150651565845656,3.09191110086482,"New_Orleans","low",0.1,"Dry"
1,0.85,16,0.053125,0.85,2002-01-01 10:00:00,2002-01-02 01:00:00,NA,2002,NA,11.0356140136719,11.1301946640015,301.086925148964,380.846882224083,-0.672627487786033,30.7341517264063,0.84976636244731,20.942788505799,"New_Orleans","low",0.1,"Norm"
2,1.24,6,0.206666666666667,1.24,2002-01-05 14:00:00,2002-01-05 19:00:00,85,2002,NA,75.7179870605469,75.5872268676758,693.990365386009,741.421961128712,-0.0205935815920258,6.14386941344458,-0.172992446329596,6.39738208866844,"New_Orleans","low",0.1,"Norm"
4,0.31,3,0.103333333333333,0.31,2002-01-12 11:00:00,2002-01-12 13:00:00,12,2002,NA,2.68772435188293,7.99646234512329,60.8634765148163,102.606346607208,52.9655625914077,55.967093741483,66.388582402041,40.6825420382519,"New_Orleans","low",0.1,"Norm"
5,0.24,5,0.048,0.24,2002-01-14 03:00:00,2002-01-14 07:00:00,38,2002,NA,1.88420581817627,4.43729257583618,58.2647133469582,86.1217867732048,53.6218518708749,58.189226380719,57.5370389494499,32.3461396587209,"New_Orleans","low",0.1,"Norm"
7,0.19,4,0.0475,0.19,2002-01-19 14:00:00,2002-01-19 17:00:00,9,2002,NA,1.04230105876923,3.54331421852112,29.2958481311798,37.5017611533403,57.2721857991366,61.168981495059,70.5840071049569,21.88140708541,"New_Orleans","low",0.1,"Norm"
11,0.21,8,0.02625,0.21,2002-01-24 20:00:00,2002-01-25 03:00:00,51,2002,NA,0.928026735782623,3.37046146392822,34.9376352503896,47.9683047684375,54.3619386521074,59.1898881336177,72.4658849918722,27.1651657921877,"New_Orleans","low",0.1,"Norm"
13,0.5,8,0.0625,0.5,2002-02-01 01:00:00,2002-02-01 08:00:00,36,2002,NA,4.8071117401123,10.6455841064453,109.482930541039,153.198381038383,32.7753133348836,38.2305341018954,54.8440772056663,28.5351909080499,"New_Orleans","low",0.1,"Norm"
14,0.87,17,0.0511764705882353,0.87,2002-02-05 15:00:00,2002-02-06 07:00:00,103,2002,NA,20.1405429840088,19.9749145507812,318.729182481766,360.877919930965,-0.745006759862498,16.5862797025049,-0.829182186519346,11.6795002191494,"New_Orleans","low",0.1,"Norm"
15,0.19,4,0.0475,0.19,2002-02-06 19:00:00,2002-02-06 22:00:00,12,2002,NA,4.27681255340576,4.67264604568481,91.6225697994232,101.231935024261,-1.75431079337613,16.6393932601913,8.47129203472633,9.49242472006018,"New_Orleans","low",0.1,"Norm"
18,1.14,3,0.38,1.14,2002-02-20 03:00:00,2002-02-20 05:00:00,102,2002,NA,125.690704345703,125.789726257324,595.92113363801,639.921111993572,0.0337765345211491,7.22171576124557,0.0787201900881219,6.87584415186529,"New_Orleans","low",0.1,"Norm"
